"sl_rowIdx","labels","start","end","db_uuid","session","bundle","start_item_id","end_item_id","level","attribute","start_item_seq_idx","end_item_seq_idx","type","sample_start","sample_end","sample_rate","times_orig","times_rel","times_norm","F1","F2","F3","F4"
3,"i:",3849.98866213152,3959.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",258,258,"MAU","MAU",42,42,"SEGMENT",169785,174635,44100,3921.48866213152,71.5000000000003,0.65,404,1914.29999999999,2360.69999999998,3376.94999999999
3,"i:",3849.98866213152,3959.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",258,258,"MAU","MAU",42,42,"SEGMENT",169785,174635,44100,3926.98866213152,77.0000000000003,0.7,404,1891.89999999998,2338.29999999998,3356.29999999998
3,"i:",3849.98866213152,3959.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",258,258,"MAU","MAU",42,42,"SEGMENT",169785,174635,44100,3932.48866213152,82.5000000000003,0.75,403.249999999999,1875.99999999999,2320.74999999998,3347.75
3,"i:",3849.98866213152,3959.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",258,258,"MAU","MAU",42,42,"SEGMENT",169785,174635,44100,3937.98866213152,88.0000000000004,0.8,398.199999999992,1850.59999999996,2309.95000000001,3347
3,"i:",3849.98866213152,3959.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",258,258,"MAU","MAU",42,42,"SEGMENT",169785,174635,44100,3943.48866213152,93.5000000000004,0.85,398.199999999992,1810.14999999994,2309.95000000001,3346.15
3,"i:",3849.98866213152,3959.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",258,258,"MAU","MAU",42,42,"SEGMENT",169785,174635,44100,3948.98866213152,99.0000000000004,0.9,398.900000000002,1712.19999999983,2324.50000000002,3337.89999999999
3,"i:",3849.98866213152,3959.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",258,258,"MAU","MAU",42,42,"SEGMENT",169785,174635,44100,3954.48866213152,104.5,0.95,399.95,1667.8,2330.75,3335.1
3,"i:",3849.98866213152,3959.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",258,258,"MAU","MAU",42,42,"SEGMENT",169785,174635,44100,3959.98866213152,110,1,406,1610,2333,3285
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5749.98866213152,0,0,407,873.050000000004,2333,3188
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5754.98866213152,5,0.05,415.500000000001,873.050000000004,2310.65,3145.25
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5759.98866213152,10,0.1,437.600000000004,909.200000000007,2309.4,3141.95
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5764.98866213152,15,0.15,445.100000000002,928.300000000005,2309.4,3141.95
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5769.98866213152,20,0.2,450.000000000002,935.499999999999,2313.2,3144.6
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5774.98866213152,25,0.25,453.250000000001,935.499999999999,2317.75,3157.00000000001
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5779.98866213152,30,0.3,456.800000000002,926.900000000004,2331.60000000001,3165.9
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5784.98866213152,35,0.35,460.600000000003,926.900000000004,2348.70000000001,3174.50000000001
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5789.98866213152,40,0.4,461.899999999998,932.000000000004,2382.00000000003,3191.80000000002
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5794.98866213152,45,0.45,461.899999999998,941.150000000011,2408.25000000001,3212.00000000002
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5799.98866213152,50,0.5,454.650000000017,962.000000000027,2464.50000000009,3262.00000000007
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5804.98866213152,55,0.55,453.999999999987,990.50000000003,2592.75000000017,3307.99999999999
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5809.98866213152,60,0.6,430.399999999976,990.50000000003,2670.95000000012,3307.99999999999
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5814.98866213152,65,0.65,347.800000000069,979.950000000047,2670.95000000012,3307.99999999999
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5819.98866213152,70,0.7,284.100000000007,930.900000000015,2543.70000000004,3340.79999999992
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5824.98866213152,75,0.75,269.50000000001,901.750000000019,2460.00000000006,3467.99999999997
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5829.98866213152,80,0.8,269.50000000001,901.750000000019,2350.60000000001,3516.75
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5834.98866213152,85,0.85,329.24999999999,979.199999999943,2350.60000000001,3516.75
4,"U",5749.98866213152,5849.98866213152,"3fa9eeb6-9331-11ec-983e-27921a8c62b7","0000","gne_read",283,283,"MAU","MAU",67,67,"SEGMENT",253575,257984,44100,5839.98866213152,90,0.9,329.24999999999,1081.45000000001,2428.84999999999,3516.75
